book_id,book_title,subject,chapter_id,chapter_title,chapter_order,item_id,item_title,item_order,key_points,full_text,page_reference
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item03,副詞的用法② 感情の原因,3,感情を表す語の後ろ;なぜその感情になったかの原因;Vして,それでは次、例文2へいってみよう!\n\n例文2. I am happy to see you again. ② 感情の原因\n私はあなたに再会して嬉しいです。\n\nhappy\nこれは2つ目のパターンで、感情の原因を付け足した文。\n(to V原) は、感情を表す語 (happy など) の後ろに、\nなぜそのような感情になったのか、\nという感情の原因を付け足すときにも使えるんだね。\n\nI am happy (to see you again).\n感情の原因\n私は嬉しい (あなたに再会して)。\n\n感情の原因は、「Vして」のように訳すとうまくいくよ。,P115
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item04,副詞的用法③ 判断の根拠,4,判断を表す文の後ろ;なぜその判断をしたかの根拠;Vするなんて,次、例文3を見てみようか!\n\n例文3. She must be crazy to say such a thing. ③ 判断の根拠\nそんなことを言うなんて、彼女は気が狂っているに違いない。\n\n(to V原) は、判断を表す文の後ろに、なぜそのような判断をしたのか、\nという判断の根拠を付け足すときにも使うこともできるからね。\n\nShe must be crazy. (彼女は気が狂っているに違いない)\nと判断して、その判断の根拠を (to V原) で付け足してるんだね!\n\nShe must be crazy (to say such a thing).\n判断の根拠\n彼女は気が狂っているに違いない (そんなことを言うなんて)。\n\n判断の根拠は、「Vするなんて」のように訳すときれいに訳せるよ!,P116
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item05,副詞的用法④ 結果,5,そして(その結果)～する;grow up to be ~;live to be 年齢;never to V原;only to V原,"さあ、どんどんいくよ! 次は例文4を見て!\n\n例文4. She grew up to be a famous singer. ④ 結果\n彼女は成長して有名な歌手になった。\n\nこれは4つ目のパターンで、結果を付け足した文だよ。\n\nShe grew up (to be a famous singer).\n結果\n彼女は成長した (←そして(その結果) 有名な歌手になった)。\n\n「そして(その結果) ~する」という意味を付け足すんだね。\n結果を付け足す用法は、熟語として出ることが多いので、\nこの授業では次の頻出4パターンをおさえてしまおう! ▼\n\n① grow up to be ~ : 成長して~になる\n② live to be 年齢 : ~歳まで生きる\n③ ..... never to V原 : ..... そして決してVしない\n④ ..... only to V原 : ..... そして結局Vするだけだ\n\n例文\n② My grandmother lived to be ninety.\n(私の祖母は90歳まで生きた。)\n③ He left the town in 1975, never to come back.\n(彼は1975年にその町を出て、二度と戻らなかった。)\n④ I worked hard to pass the test, only to fail.\n(私は試験に合格しようと懸命に勉強したが、結局失敗してしまった。)",P116
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item06,副詞的用法⑤ 程度,6,… enough to V原;so as to V原;too … to V原,例文5. He was kind enough to help old people. ←⑤程度\n彼はお年寄りを手助けするほど親切だった。\n彼は親切にもお年寄りの手助けをした。\n\n程度は熟語で使うのが基本なので、頻出パターンをマスターしよう!\n\n… enough to V原 : Vするほど… / …にもVする\n= so as to V原\n※テキストの so as to V原 は enough to V原 の意味とは異なるため注意。通常 so ... as to V原 の形。\n※テキストの = so as to V原 は誤植の可能性あり。通常 enough to V原 = so ... as to V原\ntoo … to V原 : あまりに･･･なのでVできない\n※「…」には形容詞や副詞が入る,P117
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item07,副詞的用法⑥ 条件,7,もしVするならば;仮定法とセットで使う;文頭に置ける,"さあ、今までの ①〜⑤が、不定詞の副詞的用法のメインなんだけど、\nその他にも覚えておいてほしい用法が2つあるんだな。\n例文6を見てみよう!\n\n例文 6. To hear her speech, you would take her for a scholar. ⑥ 条件\n・彼女の話を聞いたら、あなたは彼女を学者だと思うだろう。\n←\nこれは6つ目のパターンで、条件を付け足した文だよ。\n「条件」は第24・25講でやる仮定法とセットで使うパターンだよ。\nこの (to V原) が文頭に付いてるように、\n目的と条件の (to V原) は文頭に付けることもできるからね!",P117
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item08,副詞的用法⑦ 形容詞を修飾,8,形容詞を修飾する;Vするには…だ,では、最後のパターン、例文を見てみよう!\n\n例文7. That river is dangerous to swim in. ⑦ 形容詞を修飾\nあの川は泳ぐには危険です。\n\n危険な\nこれは、(to V原) が副詞のカタマリなので、\n単純に形容詞を修飾することもありますよという例だよ。\n\nThat river is dangerous (to swim in).\n形容詞を修飾\n副詞は名詞以外を修飾するという、一番基本的な使い方だよね。,P117
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item09,不定詞共通ルール③ 不定詞の否定形,9,not to V原;never to V原;in order not to V原;so as not to V原,さあ、これで副詞のカタマリを作る不定詞はおしまい!\n7パターンのカタマリを付け足すだけだからムチャクチャ簡単でしょ?\n何度も読んでシッカリと頭にこびりつかせてね!\n\n不定詞共通ルール③ 〜不定詞の否定形〜\n\nでは、今回は不定詞の否定形をマスターしておこう!\n例文8を見て!\n\n例文8. Take care not to catch a cold.\n・風邪をひかないように気をつけなさい。(不定詞の副詞的用法の否定形)\n\n「Vしないように」のように、「to V原」の部分を否定したいときは、\n「not to V原」や「never to V原」とすればいいからね。\n\n「in order to V原」や「so as to V原」の否定形は、\n「in order not to V原」「so as not to V原」になるよ。\nつまり「to V原」の直前に not を付ければいいだけ。余裕だね!,P118
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item10,原形不定詞 概要,10,to無しの不定詞;V原だけ;使役動詞;知覚動詞,3 原形不定詞\n\nさて、では番外編ということで、原形不定詞の話もしておこうかな。\n原形不定詞っていうのは、「to V原」の to がなくなって、\n「V原」だけになってしまった形 (to 無しの不定詞) のことなんだよ。\n\nしえき\nちかく\n原形不定詞は「使役動詞」や「知覚動詞」の文でよく使うからね。,P118
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item11,使役動詞,11,～にVさせる;make ～ V原 (強制);have ～ V原 (依頼);let ～ V原 (許可),「使役動詞」とは「〜にVさせる」という意味をもつ動詞のこと。\n次の3つを覚えてほしいという願望が私にはある!\n【強制】 make 〜 V原 : 〜にVさせる\n【依頼】 have 〜 V原 : 〜にVさせる [してもらう]\n【許可】 let 〜 V原 : 〜にVさせる [させてあげる]\n\nじゃあ、例文で確認していこうか。\n例文9. He let the children swim in the river.\n彼は子供たちを川で泳がせた。,"P118, P119"
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item12,知覚動詞,12,見る・聞くなど五感を表す動詞;see ～ V原;hear ～ V原;feel ～ V原,この文の動詞は let だよね。\n一瞬 swim が動詞か? と思ってしまうけど、\nよく見ると使役動詞を使って、\n「let 〜 V原」の形をとっていることに気がつくよね。\n\nさて、次は「知覚動詞」だけど、\n知覚動詞とは「見る・聞く」など人間の五感を表す動詞のこと。\nこの知覚動詞も、使役動詞と同じような形をとるんだ。\n\nsee 〜 V原 : 〜がVするのを見る\nhear 〜 V原 : 〜がVするのを聞く\nfeel 〜 V原 : 〜がVするのを感じる\n\n例文10. I saw the man go into my house.\nIshida\n私は、その男性が私の家へ入るのを見た。\n\nこの文の動詞は saw だよね。\ngo が動詞のように思ってしまうけど、\nsaw (see の過去形) という知覚動詞を使っているんだ。,P119
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item13,原形不定詞の使い方 (SVOC),13,S + V + 名詞(O) + V原(C);第5文型;OがCする関係,このように、使役動詞と知覚動詞は、\n「S + V + 名詞 (O) + V原 (C)」という形をとるんだね。\nこのCに原形不定詞 (to 無しの不定詞) がくるのを忘れないでね! ▼\n\nさあ、これで今回の授業はおしまい!\nCHECK問題へLet's go!\n\n原形不定詞の使い方\n原形不定詞は「S + 使役 [知覚] 動詞 + O + C (原形不定詞)」と\nいう形で使うことが多いヒョ。第5文型 SVOC は、「O = C」\nという関係だったけど、ここでは「OがCする」という関係に\nなっているんだヒョ。,P119
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item14,CHECK問題,14,副詞的用法の意味識別;原形不定詞の選択;不定詞の否定形;enough toの語順,第13講のまとめ\n★不定詞の (to V原) は、文に以下7パターンの意味を付け足す副詞のカ\nタマリになれる!\n①目的 ②感情の原因 ③判断の根拠 ④結果\n⑤程度 ⑥条件 ⑦形容詞を修飾\n\n問1 不定詞 (to V原) が付け足している意味を選びなさい。\n\n1 Dick was sad to hear the news.\n① 目的\n② 感情の原因\n③ 判断の根拠\n④ 結果\n⑤ 程度\n\n2 Jim studied hard to pass the examination.\n① 目的\n② 感情の原因\n③ 判断の根拠\n④ 結果\n⑤ 程度\n\n問2 空所に最も適する語句の番号を選びなさい。\n\n3 I saw her ( ) the room.\n① to enter\n② enters\n③ entered\n④ enter\n\n4 I was careful ( ) mistakes.\n① to not make\n② to no make\n③ not to make\n④ no to make\n\n5 Mick was ( ) take care of the sick bird.\n① enough to kind\n② kind enough to\n③ enough kind to\n④ kind to enough,P120
eng-01,大岩のいちばんはじめの英文法,英語,ch13,不定詞③ ~副詞的用法 & 原形不定詞~,13,ch13-item15,CHECK問題 解答・解説,15,副詞的用法の見分け方;感情の原因;目的;知覚動詞+O+V原;不定詞の否定形 not to V;enough to V原の語順,解答・解説\nここがポイント!\n★不定詞の否定形は 「not to V原」!\n★「使役 [知覚] 動詞」は、\n「S + 使役 [知覚] 動詞 + 名詞 + V原」\nという形をとる!\nHideki\n\n問1\n1. 正解 = ② Dick was sad to hear the news.\n(訳: ディックはその知らせを聞いて悲しんだ。)\n★ Dick was sad で第2文型が完成し、「to V原」の前に名詞がないので、\n「to V原」は形容詞のカタマリではなく、副詞のカタマリの付け足しだ\nとわかる。今回は「sad (悲しい)」という感情が書いてある文への付け\n足しなので、②が正解。\n\n2. 正解 = ① Jim studied hard to pass the examination.\n(訳: ジムはその試験に合格するために一生懸命勉強しました。)\nJim studied hard. で第1文型が完成し、「to V原」の前に名詞がない\nので、副詞のカタマリの付け足しだとわかる。今回は一生懸命に勉強\nした目的が付け足されているので、①が正解。\n\n問2\n3. 正解 = ④ I saw her (enter) the room.\n(訳: 私は彼女がその部屋へ入るのを見ました。)\nsaw (見た) という知覚動詞を使った文なので、「S + 知覚動詞 + 名\n詞 (O) + V原 (C)」という第5文型 (SはOがC [V原] するのを知覚\nする) をとる。よって④が正解。\n\n4. 正解 = ③ I was careful (not to make) mistakes.\n(訳: 私は間違いをしないように注意した。)\n★不定詞の否定形は 「not to V原」なので、③が正解。ちなみにこの文\nの不定詞 (to V原) は副詞のカタマリ (目的)。\n\n5. 正解 = ② Mick was (kind enough to) take care of the sick bird.\n(訳: ミックは親切にも病気の鳥の世話をした。)\n★重要熟語の「… enough to V原 (Vするほど… / … にもVする)」が頭\nに入っているかを確認する問題。もちろん②が正解。,P121
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item01,動名詞の基本,1,動名詞はVing形;Vすること;名詞の働き;不定詞の名詞的用法[to V原]と似ている;事柄扱い,今回の主役\n[Ving] (Vすること)\n動名詞 = Ving = V すること\n\nついに来ましたよ! お待ちかねの動名詞タイム!!!\nもう、ボクなんてドキドキしちゃって、夜しか寝られなかったからね!\n・・・それはさておき、さっそくはじめるよ、動名詞!\n\n動名詞とは、動詞に ing を付けて名詞にしたもののこと。\n例 study (動詞: 勉強する) → studying (動名詞: 勉強すること)\n\n動名詞は名詞なので事柄扱い。\nつまり 「Vすること」 と訳すのが基本!\n第11講でやった不定詞の名詞的用法 [to V原] と同じだね。\n\nV\n動詞\nVing = to V原\n名詞 (Vすること)\n\nただ、[to V原] と基本的には同じなのに、違う点もあるんだよね。\nそこをシッカリとおさえるのが動名詞マスターの重要ポイントだよ!,P122
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item02,"動名詞の作り方と例文 (S, O, C)",2,"動詞の原形+ing;be動詞はbeing;S,O,Cになれる;SのカタマリはVの前で終了",動名詞の作り方は、基本的に 「動詞の原形 + ing」 という形にすればOK。\nbe動詞なら being、一般動詞なら play → playing のようにね。\n→>>>\n※ 「Ving の作り方」がわからない人は巻末資料7 (P.223) へGO!\n\nでは、例文で確認していきましょう!\n例文 1. Playing soccer is a lot of fun.\n(= To play soccer is a lot of fun.)\nサッカーをすることはとても楽しいです。\n\nこの例文の動詞は? …..そう、 is だよね。\nPlaying は ing が付いて動詞じゃないよって教えてくれているので、\n「動詞は Playing !」とか余裕な顔して間違わないように!\nこの Playing は、is の前で [Playing soccer] (サッカーをすること)\nという名詞のカタマリ･･･つまりSのカタマリを作っているんだね。\n不定詞と同じく、名詞のカタマリを作るものがSの位置にきたときは、\nカタマリは文の動詞の前で終了するというルールを覚えておこう!\n\n動名詞は名詞だから、Sの他にOやCにもなれるよ。\nそれを見てみよう。\n\nMy hobby is growing flowers. →動名詞はCのカタマリ▼\n私の趣味は花を育てることです。\n\nMay likes listening to music. →動名詞はOのカタマリ\nメイは音楽を聞くことが好きです。 (※ listen to ~ [~を聞く])\n\nこのように、動名詞はS・O・Cになれるわけだね。,"P122, P123"
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item03,前置詞の後ろの動名詞と進行形との違い,3,動名詞は前置詞の後ろにくる;前置詞の後ろにto V原は不可;進行形(Vしている)と動名詞(Vすること)の区別,あとね、動名詞は名詞だから、前置詞の後ろにくることもあるからね。\n\n例 Roy is good at playing golf.\nロイはゴルフをするのが得意です。\n\nこの文では、熟語 「be good at ~ (~が得意である)」 の前置詞 at の後\nろで [playing golf] という名詞のカタマリを作ってるよね。\nただし、この文は [to V原] で書きかえができないんだよね。\n\n▼動名詞と進行形の間違いに注意ナリ!\n「S + be + Ving....」という形の文の 「be + Ving」という部\n分は、進行形と動名詞の間違いに注意するナリ! 日本語に訳し\nてみて、「Vしているところだ」なら進行形で、「Vすること」だ\nったら動名詞だと考えて区別するナリよ!\n\nここが動名詞と不定詞 [to V原] の違い!!\n\n実は、前置詞の後ろでは、動名詞の [Ving] を使えるけど、\n[to V原] は使えないんだ!!\n\nRoy is good at playing golf. (動名詞)\n× Roy is good at to play golf. (不定詞)\n\nここ、重要なポイントだからシッカリと覚えておこう。,"P123, P124"
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item04,Oとして [Ving] を使う動詞 (不定詞との違い),4,目的語(O)として動名詞のみをとる動詞がある;to V原は不可;stop;finish;deny;enjoy;mind;escape;give up;admit;miss;avoid;postpone;put off;practice;SFDE MEGA MAPP,2 動名詞と不定詞 (名詞的用法) の違い\n\n動名詞 [Ving] と不定詞 [to V原] は同じ 「Vすること」だけど、\nさっきのように、同じように使えない場合があるんだよね。\n[Ving] の代わりに [to V原] が使えないのは他にどんなときなのか、\n例文2を見てみよう!\n\n例文2. We finished cleaning our classroom.\n私たちは、自分たちの教室の掃除を終えました。\n\n他動詞 finished の後ろで cleaning が名詞のカタマリを作ってるね。\nこの [Ving] のカタマリはOのカタマリだから、\n[to V原] で書きかえられると思っちゃうけど、それは×!\n実はOのカタマリとして [to V原] が使えない動詞があるんだ!\nそんな動詞のヒデキ 12選を、今ここで覚えちゃいましょう!\n\n●POINT\n◇ Oとして [Ving] を使う動詞たち\n\n□ stop [Ving]: Vするのをやめる\n□ finish [Ving]: Vし終える\n□ deny [Ving]: Vしないと言う\n□ enjoy [Ving]: Vして楽しむ\n□ mind [Ving]: Vするのを気にする\n□ escape [Ving]: Vするのを逃れる\n□ give up [Ving]: Vするのをやめる\n□ admit [Ving]: Vする [した] のを認める\n9. miss [Ving]: Vしそこなう\n10. avoid [Ving]: Vするのを避ける\n11. postpone [Ving]: Vするのを延期する\n= put off [Ving]\n12. practice [Ving]: Vするけいこをする\n\nこれは、それぞれの頭文字をゴロにして、\nSFDE MEGA MAPP (SFで目がマップップ)\nと覚えておこう!! (意味不明だけど),"P124, P125"
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item05,[Ving] と [to V原] で意味が変わる動詞,5,remember Ving (過去にしたことを覚えている);remember to V (未来にすることを覚えている);forget Ving (過去にしたことを忘れる);forget to V (未来にするのを忘れる);stop Ving (Vするのをやめる);stop to V (Vするために立ち止まる);Vingは過去;to V原は未来,3 [Ving] と [to V原] で意味が変わる動詞\n\n動詞には、後ろに [Ving] がきたときと [to V原] がきたときで、\nその意味が変わってしまうものもあるからね。\n\nSF\n例文3. I remember seeing her at the store.\n私はその店で彼女に会ったのを覚えている。\nI remember to see her at the store.\n私はその店で彼女に会うのを覚えている [忘れずに会います]。\n\n最初の文は seeing、あとの文は to see で書いてあるよね。\n実は、remember は、後ろに [Ving] がきたときは「(過去に)Vした\nことを覚えている」という意味になるけど、\n[to V原] がきたときは 「(未来に) Vすることを覚えている [忘れずにV\nする]」のように、意味が変わってしまうからね。\n\nこういった動詞を覚えておこう!\n\n補足\n[Ving] は過去、[to V原] は未来のこと\n基本的に、動名詞と不定詞には次のような違いがあるの。動名詞\nと不定詞で意味が変わる動詞はこれを基準に覚えてね!\n[Ving] = 過去にしたこと (すでに終わったこと)\n[to V原] = 未来にすること (まだしてないこと)\n\n●POINT\n[Ving] と [to V原] で意味が変わる動詞たち\n\nremember [Ving]: Vしたことを覚えている\n[to V原]: Vすることを覚えている [忘れずにVする]\n\nforget [Ving]: Vしたことを忘れる\n[to V原]: Vするのを忘れる▼\n\nstop [Ving]: Vするのをやめる\n[to V原]※: Vするために立ち止まる (副詞的用法 〔目的〕)\n※ stop の後ろに [to V原] (不定詞の名詞的用法) は使えない!\n\n例文\n▼forget [Ving] / [to V原] の例文\nI'll never forget visiting Tokyo last week.\n(先週東京へ行ったときのことを決して忘れません。) 【過去】\nI'll never forget to visit Tokyo next week.\n(来週東京へ行くことを決して忘れません。) 【未来】,"P125, P126"
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item06,動名詞の意味上の主語,6,文のSと動名詞の主語が違う場合;所有格+Vingが基本;口語では目的格+Vingも可,4 動名詞の意味上の主語\n\n[Ving] も、不定詞の 「It is for him to V原 」 と同じように、\n意味上の主語を付けることができるんだけど、\n所有格 (my や his など) を使って表すのが基本なんだよね!\n例文4を見てみよう!\n\n例文4. Do you mind my opening the door?\nドアを開けてもいいですか? (あなたは私がドアを開けることを気にしますか?)\n\n例文では、mind (文のV) するのは you (文のS) だけど、\n[opening the door] をするのは私 (I) だよね。\nこのように、文の主語と動名詞の主語 (意味上の主語) が違うとき、\n所有格 (I-my-me の2番目) を [Ving] の前に付けて表すんだね。\n口語では目的格 (I-my-me の3番目) も使うので、\n例文4は 「Do you mind me opening the door?」 でもOKだよ。,P126
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item07,動名詞の完了形,7,having Vpp;文のVより過去のことを表す;不定詞の完了形(to have Vpp)と同じ,5 動名詞の完了形\n\n動名詞の完了形は 「having Vpp」 の形で、\n文のVが示す時よりも前 (過去) のことを表すときに使うよ!\n不定詞の完了形 (to have Vpp) と同じだよね。\n\n例文5. Tomy is proud of having married Ann.\nトミーはアンと (過去) 結婚したことを (今) 誇りに思っている。\n\n前置詞 of の後ろに、[having Vpp] の形がきてるよね!\nということは、文のV が is (現在) なので、\nhaving married Ann (アンと結婚したこと) は文のVよりも前、\nつまり過去のことだとわかるんだよね。,P127
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item08,動名詞の否定形,8,not Ving;完了形の否定は not having Vpp,6 動名詞の否定形\n\n最後に、動名詞の否定形をマスターしておこう!\n\n例文 6. Jim insisted on her not going to the shop alone.\n(ジムは彼女が1人でその店に行くべきではないということを) 主張した。. \n\n動名詞の否定形は [Ving] の直前に not を置いて、\n[not Ving] にするだけでOKなんだ。簡単でしょ!?\n\n(17) Tomy is proud of not having married Jane.\nトミーはジェーンと結婚しなかったことを誇りに思っている。\n\n動名詞の完了形 [having Vpp] の否定形は [not having Vpp]。\nもうバッチリ頭に入ったよね!,P127
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item09,動名詞を使った重要表現 (熟語),9,It is no use Ving;look forward to Ving;There is no Ving;on Ving,重要表現: 動名詞を使った熟語たち~★\n□ It is no use [Ving]: Vしても無駄である\n□ look forward to [Ving]: Vするのを楽しみに待つ\n□ There is no [Ving]: Vすることができない\n□ on [Ving]: Vするとすぐに,P127
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item10,CHECK問題,10,"動名詞の用法(C, O, 前置詞の後ろ);enjoy+Ving;forget+to V(未来);look forward to Ving",第14講のまとめ\n★ [Ving] は S・O・C や前置詞の目的語になれる!\n★ 「SF DE MEGA MAPP (SFで目がマップップ)」 を忘れるな!\n★ [Ving] と [to V原] で意味が変わる動詞に注意!\n\n問題 空所に最も適する語句の番号を選びなさい。\n\n1 Jim's work is ( ) cars.\n① sell\n② selling\n③ sold\n④ to selling\n\n2 Dick and Nancy enjoyed ( ) to each other.\n① talk\n② to talk\n③ talked\n④ talking\n\n3 Chris went out without ( ) a word.\n① say\n② to say\n③ saying\n④ to saying\n\n4 I am looking forward ( ) you again.\n① see\n② to see\n③ seeing\n④ to seeing\n\n5 Don't forget ( ) me tomorrow morning.\n① to call\n② calling\n③ will call\n④ will calling,P128
eng-01,大岩のいちばんはじめの英文法,英語,ch14,動名詞 ~名詞のカタマリを作る Ving ~,14,ch14-item11,CHECK問題 解答・解説,11,動名詞の用法解説;enjoy+Ving;前置詞+Ving;look forward to Ving;forget+to V(未来),解答・解説\nここがポイント!\n★ [Ving] の完了形\n→ having Vpp\n★ [Ving] の否定形\n→ not Ving\n★ [Ving] の意味上の主語→所有格 + Ving\n\n名詞\nHideki\nVing\n\n1. 正解 = ② Jim's work is (selling) cars.\n(訳: ジムの仕事は車を売ることです。)\n★動詞が is なので、「ジムの仕事」=「Vすること」という第2文型に\nしたい。よって②が正解。③だと、「Vされる」という受動態になって\nしまい、意味も合わないので×。\n\n2. 正解 = ④ Dick and Nancy enjoyed (talking) to each other.\n(訳: ディックとナンシーはお互いに話をして楽しんだ。)\n★ enjoy の後ろに動詞を変化させた名詞のカタマリをもってくるとき\nは動名詞 [Ving] を使うので④が正解。[to V原] はダメ。\n\n3. 正解 = ③ Chris went out without (saying) a word.\n(訳: クリスは何も言わずに出て行った。)\n★ 「without ~(~なしに)」は前置詞なので、③が正解。前置詞の後ろ\nに [to V原] はもってこれないので②は×。\n\n4. 正解 = ④ I am looking forward (to seeing) you again.\n(訳: 私はまたあなたに会えるのを楽しみにしています。)\n★ 「look forward to [Ving] (Vするのを楽しみに待つ)」の to は前置\n詞で、後ろには動名詞が入る。よって④が正解。動名詞を使った熟語\n(P.127 脚注) は超頻出なので正確に覚えてね。\n\n5. 正解 = ① Don't forget (to call) me tomorrow morning.\n(訳: 明日の朝、私に電話するのを忘れないでね。)\n★ forget は後ろが [Ving] か [to V原] かで意味が変わる。今回は「明\n日の朝」のことなので、これから (未来に) することというニュアンス\nをもった①が正解。助動詞の後ろのV原 は必ずV原 なのに、Ving がきて\nいる④は×。,P129
eng-01,大岩のいちばんはじめの英文法,英語,ch15,分詞 ① ~形容詞のカタマリを作る Ving と Vpp ~,15,ch15-item01,分詞の導入と動名詞との違い,1,分詞はVing/Vpp形;形容詞の働き;動名詞(名詞のカタマリ)と分詞(形容詞のカタマリ)の違い,今回の主役\nVing / Vpp (形容詞のカタマリを作る)\nはいは〜い、注目〜。今回は分詞をやりますよ〜!\nえ、なになに?\n「Ving が分詞だって聞いたことはあるけど、動名詞と形が同じじゃん」\nですって!? そんなことを思った人は一歩前へ出なさい!\n・・・エライ! スゴイ! クール! スルドイ! エクセレント!\n確かに形が似ているので動名詞と分詞はよく勘違いされるけど、\n実は作っているカタマリの種類が違うんだよね。\n動名詞は名詞のカタマリを作るよね。\n分詞は、動詞 (V原) に Ving (現在分詞) や Vpp (過去分詞) に変化させた\nもので、形容詞のカタマリを作るというのがポイントだよ。,P130
eng-01,大岩のいちばんはじめの英文法,英語,ch15,分詞 ① ~形容詞のカタマリを作る Ving と Vpp ~,15,ch15-item02,分詞の働きと位置,2,分詞は動作っぽい形容詞;名詞を修飾;1語なら前から修飾;2語以上なら後ろから修飾,| 分詞は「動作っぽい」形容詞のカタマリ!\n分詞は形容詞 (のカタマリ) っていうのはわかったけど、\nじゃあ、どんな形容詞 (のカタマリ) なんだろう?\nふつうの形容詞は、「大きな(形) → ブタ (名)」のように、\n名詞を修飾 (説明) するよね。\n\na big pig (大きなブタ)\n説明\nでも、「走っている (形) → 犬 (名)」「眠っている (形) → キツネ (名)」の\nように、動作っぽい形容詞もあるでしょ!?\n分詞は、この「走っている」や「眠っている」のような、\n動作っぽい形容詞を名詞に付けることができるんだよ。\n\na running dog (走っている犬)\na sleeping fox (眠っているキツネ)\n\n形容詞は、1語のときは名詞の前に付き、\n2語以上のカタマリのときは名詞の後ろに付くのが基本。\n分詞も形容詞の働きをするので、そこは同じだからね。\n\n分詞\nVing Vpp (1語) 前から修飾 → 名詞\n分詞\nVing .....\nVpp ..... (2語以上) 後ろから修飾 → 名詞\nじゃあ、まずは分詞1語の場合からマスターしていこう!,"P130, P131"
